date,daytype,seconds,miles,tips,total,payment_type,speed
9/27/19,weekend,600,2.8,0,10.5,Cash,16.8
7/18/19,weekday,1980,5.5,5,25.25,Credit,10
8/21/19,weekday,720,0.1,2.2,12.7,Credit,0.5
4/20/19,weekend,1646,16.23,0,42,Cash,35.496962
10/16/19,weekday,340,0.88,2,8.25,Credit,9.3176471
10/26/19,weekend,840,3,0,11.25,Cash,12.857143
7/23/19,weekday,402,0.8,2,8.5,Credit,7.1641791
10/14/19,weekday,367,0.4,0,5,Cash,3.9237057
6/14/19,weekend,2767,18.29,10.45,62.7,Credit,23.796169
8/15/19,weekday,360,1.2,0,6.25,Cash,12
3/6/19,weekday,954,3.55,0,14.25,Cash,13.396226
4/27/19,weekend,1020,3.9,0,15,Cash,13.764706
2/19/19,weekday,572,1.23,2,10,Credit,7.7412587
5/31/19,weekend,1980,17.3,7,50,Credit,31.454545
9/5/19,weekday,445,1.9,0,7.75,Cash,15.370787
5/3/19,weekend,381,0.69,2,8.25,Credit,6.519685
1/15/19,weekday,1080,10.6,0,28,Cash,35.333333
6/29/19,weekend,526,1.3,1,9.5,Credit,8.8973384
12/23/19,weekday,1020,4.22,2.21,16.96,Credit,14.894118
4/29/19,weekday,776,4.3,3.69,18.44,Credit,19.948454
3/31/19,weekday,649,2.92,0,10.75,Cash,16.197227
9/17/19,weekday,247,0.62,0,5,Cash,9.0364372
5/12/19,weekday,3426,6.14,0,27.5,Cash,6.4518389
11/10/19,weekday,472,0.57,0,6.25,Cash,4.3474576
11/7/19,weekday,658,1.82,1,11.5,Credit,9.9574468
3/28/19,weekday,300,0.9,0,5.75,Cash,10.8
3/12/19,weekday,480,1.2,0,7.25,Cash,9
6/10/19,weekday,2267,12.37,0,33.75,Cash,19.643582
8/30/19,weekend,3233,17.64,10.6,63.6,Credit,19.642437
3/26/19,weekday,600,1.9,3,11.75,Credit,11.4
7/26/19,weekend,1159,0.94,0,9.75,Cash,2.9197584
6/26/19,weekday,1610,13.34,5.4,41.4,Credit,29.828571
5/29/19,weekday,1140,2.1,2.4,13.9,Credit,6.6315789
2/2/19,weekend,300,1,0,7,Cash,12
4/4/19,weekday,425,1.2,0,6.5,Cash,10.164706
6/6/19,weekday,538,1.5,0,7.75,Cash,10.037175
7/21/19,weekday,249,0.46,0,4.5,Cash,6.6506024
12/9/19,weekday,480,1.2,0,8,Cash,9
12/18/19,weekday,958,2.2,2,12.75,Credit,8.2672234
12/8/19,weekday,335,1.03,0,6.25,Cash,11.068657
8/1/19,weekday,660,1.2,4,13.5,Credit,6.5454545
12/5/19,weekday,936,5.8,0,21.5,Cash,22.307692
6/17/19,weekday,180,0.7,0,6,Cash,14
1/23/19,weekday,614,1.85,2,11,Credit,10.846906
7/30/19,weekday,506,1.1,0,8.25,Cash,7.826087
12/17/19,weekday,977,1.4,0,9.75,Credit,5.1586489
8/11/19,weekday,517,2.87,0,10.5,Cash,19.984526
12/27/19,weekend,212,0.84,1.75,8.5,Credit,14.264151
11/28/19,weekday,540,1.6,3,11.75,Credit,10.666667
12/5/19,weekday,840,2.9,2,13.25,Credit,12.428571
5/27/19,weekday,991,5.6,0,17.5,Cash,20.343088
5/2/19,weekday,540,1.6,2,12,Credit,10.666667
9/6/19,weekend,432,0.6,2,8.5,Credit,5
9/27/19,weekend,480,1.1,2,10,Credit,8.25
3/7/19,weekday,880,6.6,0,18.75,Cash,27
7/19/19,weekend,7440,14,0,62.75,Cash,6.7741935
11/6/19,weekday,481,1.24,2,10.5,Credit,9.2806653
10/19/19,weekend,240,0.9,0,5.5,Cash,13.5
4/9/19,weekday,471,1.35,2,9.75,Credit,10.318471
7/10/19,weekday,360,1.8,2,9.5,Credit,18
10/25/19,weekend,405,0.7,2,8.25,Credit,6.2222222
10/25/19,weekend,899,5.52,0,16.75,Cash,22.104561
8/12/19,weekday,406,0.77,0,6,Cash,6.8275862
3/31/19,weekday,240,1,2,8,Credit,15
10/27/19,weekday,2757,5.03,0,30,Cash,6.5680087
4/8/19,weekday,159,0.5,0,4.75,Cash,11.320755
8/23/19,weekend,600,1.6,0,8,Cash,9.6
11/7/19,weekday,723,2.27,0,9.5,Cash,11.302905
9/24/19,weekday,360,0.9,0,5.75,Cash,9
9/23/19,weekday,637,1.94,2,11.5,Credit,10.963893
6/1/19,weekend,856,7.47,4.2,25.2,Credit,31.415888
2/21/19,weekday,1800,10,0,32.75,Cash,20
1/29/19,weekday,300,0.7,2,8.25,Credit,8.4
11/2/19,weekend,1680,18.2,7.5,57.25,Credit,39
10/13/19,weekday,332,0.73,0,6.5,Cash,7.9156627
1/29/19,weekday,1717,9.25,5.3,31.8,Credit,19.394292
4/12/19,weekend,1080,2.7,0,11,Cash,9
4/30/19,weekday,360,1.1,0,6.25,Cash,11
4/24/19,weekday,3496,18.55,0,48.75,Credit,19.101831
6/24/19,weekday,3240,17.8,8,58,Credit,19.777778
4/29/19,weekday,240,0.6,2,7.25,Credit,9
6/11/19,weekday,1440,5.1,0,16.75,Cash,12.75
2/13/19,weekday,480,1.4,0,7.25,Cash,10.5
4/8/19,weekday,480,1.2,0,7,Cash,9
2/14/19,weekday,480,1.1,0,7,Cash,8.25
5/31/19,weekend,1255,4.73,3.35,20.1,Credit,13.568127
10/25/19,weekend,1020,2.8,0,11.5,Cash,9.8823529
3/22/19,weekend,661,2.5,0,9.75,Cash,13.615734
10/16/19,weekday,391,0.94,0,6,Cash,8.6547315
10/6/19,weekday,1171,14.19,3,62,Credit,43.624253
6/20/19,weekday,660,2.5,0,9.75,Cash,13.636364
3/22/19,weekend,1138,3.8,2.06,15.81,Credit,12.02109
5/17/19,weekend,360,0.95,2,8.5,Credit,9.5
12/23/19,weekday,600,1.1,2,9.5,Credit,6.6
5/23/19,weekday,900,2.2,0,10.5,Cash,8.8
5/21/19,weekday,409,3.07,3,13.75,Credit,27.022005
3/17/19,weekday,576,1.6,0,7.75,Cash,10
9/25/19,weekday,2594,12.84,6,41.25,Credit,17.819584
2/20/19,weekday,3350,17.09,10.15,60.9,Credit,18.365373
1/14/19,weekday,1851,5.23,0,19.25,Cash,10.171799
7/23/19,weekday,600,2.9,0,10.75,Cash,17.4
2/22/19,weekend,660,2.6,2,12.5,Credit,14.181818
5/15/19,weekday,1113,9.35,5.2,31.2,Credit,30.242588
1/17/19,weekday,480,2.5,0,9.5,Cash,18.75
11/20/19,weekday,540,1.2,2,9.5,Credit,8
1/29/19,weekday,1200,7.1,0,21.5,Credit,21.3
3/7/19,weekday,660,0.1,1.5,11.75,Credit,0.54545455
4/26/19,weekend,4260,58.7,0,136.25,Cash,49.605634
7/4/19,weekday,362,0.8,2,9,Credit,7.9558011
6/29/19,weekend,784,2.31,0,10.25,Cash,10.607143
11/19/19,weekday,503,3.6,0,13,Cash,25.765408
3/19/19,weekday,619,1.5,0,7.75,Cash,8.723748
4/1/19,weekday,328,0.9,0,6,Cash,9.8780488
8/9/19,weekend,352,0.76,0,5.75,Cash,7.7727273
6/29/19,weekend,1350,2.52,0,14,Cash,6.72
11/24/19,weekday,300,1.3,0,6.5,Cash,15.6
10/29/19,weekday,619,3.4,0,11.75,Cash,19.773829
5/6/19,weekday,412,0.99,2,10,Credit,8.6504854
5/20/19,weekday,334,1.26,2,9,Credit,13.580838
11/5/19,weekday,553,1.56,0,7.75,Cash,10.155515
10/3/19,weekday,445,0.9,2,10,Credit,7.2808989
11/6/19,weekday,807,2.4,2,13.25,Credit,10.70632
3/4/19,weekday,489,1,1.5,8.75,Credit,7.3619632
5/3/19,weekend,4680,19.4,0,62.25,Credit,14.923077
7/19/19,weekend,471,0.9,2,9,Credit,6.8789809
5/16/19,weekday,360,0.5,0,5.75,Credit,5
7/12/19,weekend,908,2.7,0,11.25,Cash,10.704846
11/14/19,weekday,287,0.64,3,8.75,Credit,8.0278746
4/11/19,weekday,720,2.1,4,15.75,Credit,10.5
7/11/19,weekday,2334,17.03,0,49,Credit,26.267352
2/26/19,weekday,326,0.88,2,8.25,Credit,9.7177914
3/12/19,weekday,2609,18.02,0,49,Cash,24.864699
9/3/19,weekday,312,1.2,2,8.75,Credit,13.846154
7/19/19,weekend,300,0.9,0,5.75,Cash,10.8
9/21/19,weekend,350,0.8,0,6.75,Cash,8.2285714
4/25/19,weekday,768,1.67,2,11.25,Credit,7.828125
4/30/19,weekday,336,0.75,0,5.5,Cash,8.0357143
5/30/19,weekday,1800,10.6,0,30.5,Cash,21.2
12/3/19,weekday,101,0.24,0,3.75,Cash,8.5544554
1/17/19,weekday,397,0.67,0,5.75,Cash,6.0755668
4/4/19,weekday,720,1.7,2,11.25,Credit,8.5
3/29/19,weekend,540,1.1,2,10.25,Credit,7.3333333
11/21/19,weekday,540,1.7,2,10.25,Credit,11.333333
10/19/19,weekend,562,1,0,6.5,Cash,6.405694
6/30/19,weekday,420,1.3,0,8.5,Cash,11.142857
8/1/19,weekday,780,1.8,3,14.5,Credit,8.3076923
6/7/19,weekend,600,1,2,10.25,Credit,6
1/3/19,weekday,464,1.6,0,8,Cash,12.413793
9/15/19,weekday,1041,4.44,0,14.5,Cash,15.354467
5/7/19,weekday,573,4.21,0,13,Cash,26.450262
6/25/19,weekday,227,0.42,0,4.75,Cash,6.660793
3/27/19,weekday,1567,11.03,9.25,46.25,Credit,25.34014
5/5/19,weekday,948,1.12,0,9.5,Cash,4.2531646
2/23/19,weekend,255,0.6,0,6,Credit,8.4705882
10/16/19,weekday,3000,13.5,7,47.25,Credit,16.2
3/16/19,weekend,1093,12.11,0,35.75,Cash,39.886551
4/3/19,weekday,360,1,1,7,Credit,10
12/3/19,weekday,780,1.6,0,9,Cash,7.3846154
1/15/19,weekday,550,1.65,0,8.25,Cash,10.8
6/1/19,weekend,180,0.6,2,6.5,Credit,12
11/5/19,weekday,551,3.49,1,13.25,Credit,22.802178
4/19/19,weekend,660,2.5,2,13.5,Credit,13.636364
6/6/19,weekday,300,1.2,2,8,Credit,14.4
8/24/19,weekend,240,0.6,0,7.25,Cash,9
4/3/19,weekday,180,0.5,0,4.5,Cash,10
3/12/19,weekday,2100,13.2,7.8,46.8,Credit,22.628571
1/24/19,weekday,240,0.8,0,5.75,Cash,12
5/3/19,weekend,1101,5.06,0,15.5,Cash,16.544959
5/9/19,weekday,509,0.77,2,9,Credit,5.4459725
7/27/19,weekend,583,1.33,1,10,Credit,8.212693
10/1/19,weekday,262,0.58,0,5,Cash,7.9694656
4/16/19,weekday,1140,0.4,0,21.25,Cash,1.2631579
4/24/19,weekday,382,1.53,0,7.5,Credit,14.418848
8/4/19,weekday,600,2.3,3,12.25,Credit,13.8
2/2/19,weekend,600,1.4,0,7.75,Cash,8.4
6/19/19,weekday,418,1.32,2,9.25,Credit,11.368421
2/22/19,weekend,420,1.9,0,8,Cash,16.285714
9/17/19,weekday,1320,0.3,3.85,22.6,Credit,0.81818182
11/21/19,weekday,420,0.9,0,6,Cash,7.7142857
2/27/19,weekday,360,1,0,6.5,Cash,10
8/4/19,weekday,480,1.1,0,6.75,Cash,8.25
5/21/19,weekday,633,1.49,0,8,Cash,8.4739336
2/11/19,weekday,608,1.5,0,9,Cash,8.8815789
9/18/19,weekday,188,0.41,0,4.25,Cash,7.8510638
11/13/19,weekday,389,0.9,2,8.75,Credit,8.3290488
11/8/19,weekend,1838,17.48,9.85,59.1,Credit,34.237214
2/12/19,weekday,958,1.08,3,13.75,Credit,4.0584551
6/11/19,weekday,540,1.3,0,7.75,Cash,8.6666667
4/30/19,weekday,2038,17.91,9.15,54.9,Credit,31.636899
8/29/19,weekday,360,1.1,3,9.5,Credit,11
2/21/19,weekday,1140,4,0,14.75,Credit,12.631579
6/7/19,weekend,840,3,2.45,14.7,Credit,12.857143
10/22/19,weekday,781,2.65,0,11.5,Cash,12.215109
7/13/19,weekend,318,0.42,0,5,Cash,4.754717
8/26/19,weekday,2448,17.6,0,48.25,Credit,25.882353
2/17/19,weekday,660,2,0,9.5,Cash,10.909091
7/18/19,weekday,1080,6.7,0,20.25,Cash,22.333333
2/27/19,weekday,203,0.61,0,5,Cash,10.817734
8/29/19,weekday,360,0.9,1,7.75,Credit,9
3/24/19,weekday,578,2.5,0,13.25,Cash,15.570934
10/29/19,weekday,360,1.2,2,8.5,Credit,12
7/2/19,weekday,410,1,4,10.5,Credit,8.7804878
4/29/19,weekday,414,0.95,0,6.25,Cash,8.2608696
5/19/19,weekday,1365,3.35,3.3,19.8,Credit,8.8351648
4/13/19,weekend,1680,12.3,0,36.25,Cash,26.357143
4/3/19,weekday,300,0.6,0,5.5,Cash,7.2
10/10/19,weekday,360,0.8,0,6,Cash,8
3/3/19,weekday,378,0.95,2,9.5,Credit,9.047619
2/12/19,weekday,1260,3.7,3,18,Credit,10.571429
3/23/19,weekend,300,1.1,2,10.5,Credit,13.2
12/18/19,weekday,360,1.2,1,7.25,Credit,12
9/5/19,weekday,1980,10.8,10.15,43.65,Credit,19.636364
2/26/19,weekday,329,1.11,1,7.75,Credit,12.145897
9/23/19,weekday,737,3.2,3,15,Credit,15.630936
3/18/19,weekday,1800,12.07,3,40.25,Credit,24.14
7/1/19,weekday,188,0.36,4,10,Credit,6.893617
4/18/19,weekday,660,1.8,0,9.25,Cash,9.8181818
9/12/19,weekday,3444,21.65,0,55.5,Cash,22.630662
6/12/19,weekday,180,0.6,2,7.5,Credit,12
6/26/19,weekday,2391,6.63,0,20.25,Cash,9.9824341
4/14/19,weekday,359,0.9,2,9.5,Credit,9.0250696
7/8/19,weekday,601,2.52,0,10.25,Cash,15.094842
1/1/19,weekday,1080,14.8,8.25,49.5,Credit,49.333333
1/21/19,weekday,313,0.98,0,5.5,Cash,11.271565
4/8/19,weekday,5046,26.44,15.1,90.6,Credit,18.863258
8/10/19,weekend,311,1.48,2,10,Credit,17.131833
2/8/19,weekend,651,1.48,2,10.75,Credit,8.1843318
11/4/19,weekday,2297,17.5,9.95,59.7,Credit,27.427079
11/6/19,weekday,1730,3.91,3,20,Credit,8.1364162
10/20/19,weekday,1792,14.7,5.74,43.99,Credit,29.53125
5/15/19,weekday,2304,17.7,9.05,54.3,Credit,27.65625
12/6/19,weekend,1500,4.1,0,15.25,Cash,9.84
6/8/19,weekend,360,1.5,0,7,Cash,15
11/27/19,weekday,3279,30.6,0,141,Cash,33.595608
3/13/19,weekday,528,1.02,2,10.5,Credit,6.9545455
11/7/19,weekday,4410,17.93,10.75,64.5,Credit,14.636735
1/3/19,weekday,913,4.45,0,14.75,Cash,17.54655
12/6/19,weekend,960,5.3,4.25,20.75,Credit,19.875
12/21/19,weekend,1380,11.4,7.8,38.55,Credit,29.73913
1/16/19,weekday,408,0.96,2,8.75,Credit,8.4705882
9/10/19,weekday,480,0.96,0,6.75,Cash,7.2
3/10/19,weekday,1671,6.48,0,21.75,Cash,13.960503
5/24/19,weekend,647,1.01,0,7.75,Cash,5.6197836
7/25/19,weekday,322,0.76,0,6.75,Cash,8.4968944
6/6/19,weekday,2156,17.22,9.7,58.2,Credit,28.753247
11/16/19,weekend,660,0.1,0,9,Cash,0.54545455
12/31/19,weekday,1020,0.3,0,16.75,Cash,1.0588235
2/27/19,weekday,1781,13.46,8.35,50.1,Credit,27.207187
4/2/19,weekday,960,9.9,0,25.5,Cash,37.125
3/5/19,weekday,420,1.1,3,10,Credit,9.4285714
5/2/19,weekday,4618,17.3,10.35,62.1,Credit,13.486358
11/15/19,weekend,903,1.1,1,10.5,Credit,4.3853821
11/4/19,weekday,540,1.7,2,9.75,Credit,11.333333
3/22/19,weekend,2024,12.7,0,37.75,Cash,22.588933
5/23/19,weekday,2912,13.41,9.1,54.6,Credit,16.578297
4/27/19,weekend,466,0.7,2,10.25,Credit,5.4077253
1/27/19,weekday,600,2.8,0,12.25,Cash,16.8
8/13/19,weekday,627,2.08,2,11.5,Credit,11.942584
11/20/19,weekday,300,0.9,3.25,9,Credit,10.8
11/17/19,weekday,549,2.36,3,13,Credit,15.47541
4/11/19,weekday,300,0.9,0,5.75,Cash,10.8
6/24/19,weekday,710,2,0,9.25,Cash,10.140845
4/27/19,weekend,1380,7.6,0,28.5,Cash,19.826087
8/1/19,weekday,661,1.46,1,9.75,Credit,7.9515885
12/9/19,weekday,343,0.83,0,5.5,Cash,8.7113703
12/13/19,weekend,581,1.34,2,10.25,Credit,8.302926
2/6/19,weekday,300,1,0,6.5,Credit,12
8/28/19,weekday,360,0.7,2,7.5,Credit,7
9/9/19,weekday,281,0.33,0,8.75,Cash,4.227758
6/7/19,weekend,540,1.2,2,9,Credit,8
7/17/19,weekday,720,2.9,0,11,Cash,14.5
12/23/19,weekday,506,1.04,1,8.5,Credit,7.3992095
12/30/19,weekday,349,1.18,2,9,Credit,12.17192
10/29/19,weekday,180,0.6,0,5.75,Cash,12
1/14/19,weekday,540,2.5,0,8,Cash,16.666667
8/26/19,weekday,480,1.7,1.6,9.6,Credit,12.75
3/12/19,weekday,350,0.48,2,8,Credit,4.9371429
9/30/19,weekday,352,1.03,0,6.75,Cash,10.534091
12/6/19,weekend,300,1.1,3,10.25,Credit,13.2
10/9/19,weekday,228,0.81,1,7,Credit,12.789474
8/5/19,weekday,615,0.79,3,10.75,Credit,4.6243902
1/16/19,weekday,4080,4,0,29.25,Cash,3.5294118
11/6/19,weekday,370,0.77,0,6.5,Cash,7.4918919
7/25/19,weekday,682,1.16,0,10.25,Cash,6.1231672
8/9/19,weekend,480,1.4,0,9.25,Credit,10.5
2/25/19,weekday,503,3.1,0,11,Cash,22.186879
10/20/19,weekday,345,0.66,0,6.5,Cash,6.8869565
10/14/19,weekday,621,1.77,2,11.25,Credit,10.26087
11/2/19,weekend,884,2.73,0,12.5,Cash,11.117647
6/9/19,weekday,2040,17.7,9.75,58,Credit,31.235294
12/5/19,weekday,2245,6.8,0,23,Cash,10.904232
2/6/19,weekday,120,0.4,0,4.25,Cash,12
5/27/19,weekday,1091,6.38,2.92,22.42,Credit,21.052246
2/26/19,weekday,631,1.8,0,8.25,Cash,10.269414
3/8/19,weekend,540,1.5,0,7.75,Cash,10
4/5/19,weekend,1620,5.8,0,19.25,Cash,12.888889
11/9/19,weekend,1140,0.1,0,12,Cash,0.31578947
8/29/19,weekday,900,1.5,0,9.25,Cash,6
3/29/19,weekend,867,3,0,11.25,Cash,12.456747
2/4/19,weekday,2760,17.2,8.85,53.1,Credit,22.434783
9/15/19,weekday,425,1.7,2,11.25,Credit,14.4
6/4/19,weekday,530,1.43,2,10,Credit,9.7132075
11/13/19,weekday,1712,2.75,3.88,19.38,Credit,5.7827103
5/26/19,weekday,240,0.9,1,8.5,Credit,13.5
5/31/19,weekend,1352,4.08,4.72,20.47,Credit,10.863905
4/22/19,weekday,240,0.3,0,5.5,Cash,4.5
4/25/19,weekday,480,0.5,2,9,Credit,3.75
8/16/19,weekend,420,1.5,2,9.5,Credit,12.857143
6/26/19,weekday,2046,13.72,8.3,49.8,Credit,24.140762
11/13/19,weekday,500,5.07,3.1,18.6,Credit,36.504
1/25/19,weekend,1726,18.24,0,50.25,Cash,38.044032
1/21/19,weekday,1444,9.39,0,30.25,Cash,23.409972
3/6/19,weekday,1620,10.3,9,57.25,Credit,22.888889
4/8/19,weekday,1140,3.7,3.35,16.85,Credit,11.684211
8/20/19,weekday,780,4,4.2,17.7,Credit,18.461538
1/3/19,weekday,368,0.8,0,7.25,Cash,7.826087
7/18/19,weekday,5732,17.65,0,55.5,Cash,11.085136
5/16/19,weekday,720,2.2,0,10,Cash,11
3/13/19,weekday,120,0.5,2,6.5,Credit,15
7/24/19,weekday,2580,16.6,5,75.25,Credit,23.162791
9/1/19,weekday,713,1.41,2,12.75,Credit,7.1192146
3/19/19,weekday,741,1.5,3,13,Credit,7.2874494
6/14/19,weekend,2940,17.4,10.4,62.4,Credit,21.306122
2/22/19,weekend,780,0.1,2,12,Credit,0.46153846
7/3/19,weekday,540,0.6,2,8.5,Credit,4
8/31/19,weekend,180,0.16,2,7.75,Credit,3.2
6/1/19,weekend,409,1.27,0,6.75,Cash,11.178484
10/8/19,weekday,600,0.1,0,9.5,Cash,0.6
8/18/19,weekday,540,0.1,0,7.25,Cash,0.66666667
8/29/19,weekday,858,1.71,0,9.5,Cash,7.1748252
4/22/19,weekday,1547,16.68,10,56.25,Credit,38.815772
12/6/19,weekend,420,1.2,0,7,Cash,10.285714
4/30/19,weekday,473,1.19,0,6.75,Cash,9.0570825
6/16/19,weekday,394,1.1,0,7,Cash,10.050761
11/2/19,weekend,180,0.6,10,17,Credit,12
2/21/19,weekday,240,0.6,2,7.5,Credit,9
8/22/19,weekday,366,0.7,0,5.75,Cash,6.8852459
10/4/19,weekend,540,1.6,0,8.5,Cash,10.666667
3/15/19,weekend,360,0.6,0,6.5,Cash,6
12/5/19,weekday,369,1.61,0,7.25,Cash,15.707317
2/7/19,weekday,206,0.83,0,5.25,Cash,14.504854
12/7/19,weekend,300,0.6,0,6.25,Cash,7.2
12/6/19,weekend,283,1.54,0,6.75,Cash,19.590106
9/12/19,weekday,881,2.08,2.8,16.8,Credit,8.4994325
10/31/19,weekday,471,0.8,1.5,8.25,Credit,6.1146497
5/26/19,weekday,540,1.2,1,8.25,Credit,8
7/15/19,weekday,720,1.4,0,8.25,Cash,7
10/8/19,weekday,360,1.3,0,6.75,Cash,13
3/21/19,weekday,1349,17.02,9.25,55.5,Credit,45.420311
3/1/19,weekend,495,1.75,2,10.25,Credit,12.727273
2/22/19,weekend,1869,19.16,5,53,Credit,36.905297
1/7/19,weekday,379,1.23,0,6.75,Cash,11.683377
8/4/19,weekday,2470,18.53,0,47,Cash,27.007287
1/28/19,weekday,590,1.6,0,9.25,Cash,9.7627119
6/4/19,weekday,1806,12.81,7,46.75,Credit,25.534884
10/31/19,weekday,660,1.7,4,12.75,Credit,9.2727273
9/12/19,weekday,600,0.1,3,12.5,Credit,0.6
3/20/19,weekday,240,0.6,1,6.25,Credit,9
6/8/19,weekend,920,0.8,1,10,Credit,3.1304348
10/23/19,weekday,2078,18.2,7.42,56.92,Credit,31.530318
3/24/19,weekday,2100,18.8,10.3,61.8,Credit,32.228571
5/17/19,weekend,667,1.17,2,10,Credit,6.3148426
5/31/19,weekend,153,0.39,0,4.25,Cash,9.1764706
5/1/19,weekday,5174,18.17,0,54.5,Cash,12.642443
8/23/19,weekend,1320,3.2,3,17.5,Credit,8.7272727
12/23/19,weekday,352,0.5,2,7.75,Credit,5.1136364
4/14/19,weekday,300,1.1,0,6.25,Cash,13.2
8/12/19,weekday,1135,6.12,0,18.75,Cash,19.411454
7/22/19,weekday,720,2,0,10.75,Cash,10
1/31/19,weekday,808,1.5,0,8.5,Cash,6.6831683
2/27/19,weekday,420,1.7,2,9.75,Credit,14.571429
1/3/19,weekday,420,0.6,2,9,Credit,5.1428571
8/8/19,weekday,627,3.55,0,10,Cash,20.382775
5/31/19,weekend,4615,18.08,10.65,63.9,Credit,14.103575
7/1/19,weekday,540,0.1,3,11.25,Credit,0.66666667
2/23/19,weekend,180,0.5,0,4.5,Cash,10
7/1/19,weekday,540,0.1,2,10.5,Credit,0.66666667
10/8/19,weekday,600,1.6,0,8.25,Cash,9.6
6/19/19,weekday,720,1.6,0,8.75,Cash,8
1/25/19,weekend,625,1.44,2,11.5,Credit,8.2944
5/8/19,weekday,360,1,0,6.25,Cash,10
4/13/19,weekend,390,1.1,0,7.5,Cash,10.153846
9/14/19,weekend,1399,4.07,2.29,17.54,Credit,10.473195
2/24/19,weekday,480,1.1,0,6.5,Cash,8.25
7/15/19,weekday,963,1.31,0,9.5,Cash,4.8971963
11/10/19,weekday,2897,37.6,7.91,60.66,Credit,46.724197
5/12/19,weekday,480,2.6,0,10.2,Cash,19.5
10/16/19,weekday,1812,6.15,0,21.25,Cash,12.218543
5/25/19,weekend,404,1.84,3,12,Credit,16.39604
11/10/19,weekday,701,2.58,0,11.25,Cash,13.249643
10/20/19,weekday,720,0.6,0,28,Cash,3
8/13/19,weekday,300,1.1,0,7,Cash,13.2
7/2/19,weekday,420,0.7,0,6,Cash,6
5/7/19,weekday,367,1.06,2,8.75,Credit,10.39782
1/14/19,weekday,654,1.29,2,10.5,Credit,7.1009174
5/24/19,weekend,622,1.43,0,8,Cash,8.2765273
4/6/19,weekend,600,2.3,3,14,Credit,13.8
9/6/19,weekend,774,1.61,0,8.75,Cash,7.4883721
1/11/19,weekend,358,0.9,0,6,Cash,9.0502793
6/28/19,weekend,881,3.11,2,14,Credit,12.708286
5/2/19,weekday,1680,0.8,6.95,41.7,Credit,1.7142857
12/30/19,weekday,589,1.58,0,8,Cash,9.6570458
9/10/19,weekday,4439,18.1,7.5,62.75,Credit,14.678982
5/5/19,weekday,959,2.71,0,10.5,Cash,10.173097
7/25/19,weekday,300,0.9,2,8.5,Credit,10.8
1/21/19,weekday,240,0.8,2,8.5,Credit,12
5/16/19,weekday,476,1.27,2,9.5,Credit,9.605042
12/29/19,weekday,706,6.5,2,20.5,Credit,33.144476
12/2/19,weekday,1230,2.46,2.55,15.3,Credit,7.2
11/12/19,weekday,472,0.59,2,9.5,Credit,4.5
12/5/19,weekday,420,0.9,1.5,8.25,Credit,7.7142857
3/6/19,weekday,993,1.71,3,13.5,Credit,6.1993958
7/27/19,weekend,1023,5.83,0,18.75,Cash,20.516129
1/22/19,weekday,360,0.6,1,6.5,Credit,6
4/16/19,weekday,296,0.55,2,7.5,Credit,6.6891892
10/25/19,weekend,439,3.54,0,11.5,Cash,29.029613
12/11/19,weekday,420,0.1,2,10.5,Credit,0.85714286
12/2/19,weekday,660,1.5,0,8,Cash,8.1818182
11/6/19,weekday,601,1.65,4,13.75,Credit,9.8835275
1/16/19,weekday,623,1.51,0,7.75,Cash,8.7255217
4/11/19,weekday,240,0.6,2,7.25,Credit,9
3/5/19,weekday,162,0.28,0,4.25,Cash,6.2222222
5/14/19,weekday,239,0.8,2,7.75,Credit,12.050209
11/3/19,weekday,266,0.82,0,5.5,Cash,11.097744
5/21/19,weekday,674,2.94,2,13.5,Credit,15.703264
4/19/19,weekend,660,2.2,0,9.5,Cash,12
9/18/19,weekday,1782,11.93,7.35,44.1,Credit,24.10101
8/26/19,weekday,300,0.8,0,5.75,Cash,9.6
1/11/19,weekend,409,1.84,0,9.5,Cash,16.195599
4/13/19,weekend,240,0.5,0,5,Cash,7.5
1/20/19,weekday,180,0.7,2,7.75,Credit,14
10/11/19,weekend,300,0.6,0,5.5,Cash,7.2
4/1/19,weekday,340,0.53,2,8,Credit,5.6117647
5/30/19,weekday,240,0.6,0,5.75,Cash,9
2/1/19,weekend,2940,16.9,8.65,51.9,Credit,20.693878
7/24/19,weekday,1320,2.4,0,12.75,Cash,6.5454545
2/9/19,weekend,720,5.3,3.35,20.1,Credit,26.5
8/15/19,weekday,491,1.28,0,7,Cash,9.3849287
5/14/19,weekday,240,1.1,0,5.25,Cash,16.5
4/26/19,weekend,511,1.6,2,10.25,Credit,11.272016
9/19/19,weekday,1271,7.7,0,23,Cash,21.809599
3/25/19,weekday,308,0.75,0,5.5,Cash,8.7662338
8/30/19,weekend,650,2.33,0,9.75,Cash,12.904615
8/1/19,weekday,261,0.72,3,8.75,Credit,9.9310345
4/12/19,weekend,319,0.48,0,5.25,Cash,5.4169279
2/22/19,weekend,1200,3,3.6,18.1,Credit,9
12/11/19,weekday,506,0.57,2,8.75,Credit,4.055336
9/18/19,weekday,709,1,0,8,Cash,5.077574
6/17/19,weekday,444,1.1,2,9,Credit,8.9189189
2/11/19,weekday,1230,13.94,10.72,46.47,Credit,40.8
3/23/19,weekend,1500,2.39,1,14.5,Credit,5.736
3/24/19,weekday,660,0.1,5,13.75,Credit,0.54545455
6/7/19,weekend,660,1.7,2,10.5,Credit,9.2727273
12/18/19,weekday,329,0.55,0,5.25,Cash,6.0182371
